locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,old_locus_tag,annotation
HAH_RS09135,6367.506397186977,-0.035865577858629524,0.15346951073126733,-0,1,1,HAH_1883,cysteine--tRNA ligase
HAH_RS09140,2534.2480115904177,-0.14945790190662217,0.11369241219607785,-0,1,1,HAH_1884,DUF6517 family protein
HAH_RS19945,111.77587227394775,0.199597909881977,0.1776219416434703,0,1,1,HAH_1885,hypothetical protein
HAH_RS09145,789.7731566909109,-0.043975960982132065,0.08329308884535007,-0,1,1,HAH_1886,magnesium/cobalt transporter CorA
HAH_RS09150,1197.9667349229803,0.16480189686611602,0.13700021243675567,0,1,1,HAH_1887,tripartite tricarboxylate transporter permease
HAH_RS09155,1626.7127015200049,0.13140862638216805,0.07157293387559634,0,1,1,HAH_1888,winged helix-turn-helix domain-containing protein
HAH_RS09160,136.28153231984336,0.3530467122699757,0.2805460780137985,0,1,1,HAH_1889,hypothetical protein
HAH_RS19950,128.74856233963567,0.16676364998899404,0.17641058412673097,0,1,1,NA,hypothetical protein
HAH_RS09165,3100.340736131183,0.16290744540087962,0.06593082148905088,0,1,1,HAH_1890,molybdopterin molybdotransferase MoeA
HAH_RS09170,4652.154722777349,0.15640475765375628,0.07014266989872467,0,1,1,HAH_1891,molybdopterin biosynthesis protein
HAH_RS09175,1115.9809396445014,0.3908742502654262,0.13882421954217578,0,1,1,HAH_1892,iron-containing alcohol dehydrogenase family protein
HAH_RS09180,13093.622779295929,0.5773269501975437,0.08921717211693009,0,1,1,HAH_1893,NAD(P)/FAD-dependent oxidoreductase
HAH_RS09185,1169.3978318190727,-0.17976654996999214,0.1342796186289304,-0,1,1,HAH_1894,trehalose utilization protein ThuA
HAH_RS09190,983.1671247527183,0.06538032818557397,0.08669660421629535,0,1,1,HAH_1895,helix-turn-helix transcriptional regulator
HAH_RS09195,1562.5702380344358,0.2531303150489742,0.09910705473373253,0,1,1,HAH_1896,CoA-binding protein
HAH_RS09200,865.7833857079906,0.12650590680752433,0.06647010386086737,0,1,1,HAH_1897,DUF393 domain-containing protein
HAH_RS09205,736.1235153818568,0.1397553490608554,0.09509130881551135,0,1,1,HAH_1898,BolA family transcriptional regulator
HAH_RS09210,2549.0591881207674,-0.007296847009026163,0.13557948969377343,-0,1,1,HAH_1899,glutaredoxin
HAH_RS09215,3618.870945964354,0.1183095498931131,0.14264613603864654,0,1,1,HAH_1900,DUF5786 family protein
HAH_RS09220,8754.39970861064,0.6924467780241853,0.21445597422676563,0,1,1,HAH_1901,beta-CASP ribonuclease aCPSF1
HAH_RS09225,594.3245412213572,0.02591425226559385,0.20095262916469608,0,1,1,HAH_1902,bifunctional oligoribonuclease/PAP phosphatase NrnA
HAH_RS09230,343.3971313656384,-0.0032699069246838507,0.1598264464793139,-0,1,1,HAH_1903,sulfate transporter
HAH_RS09235,3714.080537814395,-0.4744498660064537,0.15550185575636485,-0,1,1,HAH_1904,"GTP 3',8-cyclase MoaA"
HAH_RS09240,1066.453380331831,-0.3797618328961441,0.10772520816552487,-0,1,1,HAH_1905,putative selenium-dependent hydroxylase accessory protein YqeC
HAH_RS09245,506.9173393269697,-0.023065468566088296,0.0741782662312376,-0,1,1,HAH_1906,molybdenum cofactor guanylyltransferase
HAH_RS09250,614.1480164561128,-0.43926532917630856,0.20421140338456376,-0,1,1,HAH_1907,aldehyde ferredoxin oxidoreductase
HAH_RS09255,199.21881883632892,-0.21747261308527074,0.17536703776405782,-0,1,1,HAH_1908,hypothetical protein
HAH_RS09260,62.09585340147243,-1.406081148137801,0.4711593272499188,-0.8618764919884562,0.38875548643708213,1,HAH_1909,hypothetical protein
HAH_RS19955,11.241406358051666,-1.257335398735908,0.3949581762525611,-0.6515510102298819,0.5146908599951872,1,HAH_1910,hypothetical protein
HAH_RS09265,179.57253698131547,-0.444442248944167,0.15408975451216977,-0,1,1,HAH_1911,hypothetical protein
HAH_RS09270,159.44123982586044,-0.6345482820868737,0.36934040255660766,-0,1,1,HAH_1913,hypothetical protein
HAH_RS19960,1.5752887507502857,0.6139229605705926,1.0104644118544415,0,1,1,HAH_1914,hypothetical protein
HAH_RS09275,6.991223986466314,-1.6337672986259935,0.583259639377166,-1.0865954985377733,0.2772156153198468,1,HAH_1915,hypothetical protein
HAH_RS09280,7.752602908562859,-0.8401522901605433,0.3643449537998214,-0,1,1,HAH_1916,hypothetical protein
HAH_RS09285,10.512729397484712,-0.3439837148260787,0.32348707304477564,-0,1,1,HAH_1917,molecular chaperone TorD family protein
HAH_RS09290,288.6509875787282,-1.0984156691327152,0.2924840406532782,-0.33648218519170714,0.7365072833812747,1,HAH_1918,hydrogenase iron-sulfur subunit
HAH_RS09295,313.3549583210051,-0.10250732476587537,0.1392686253499198,-0,1,1,HAH_1919,formate dehydrogenase subunit alpha
HAH_RS09300,92.40419036574626,-0.31875207388448906,0.18566590174029504,-0,1,1,HAH_1920,4Fe-4S dicluster domain-containing protein
HAH_RS09305,55.66454525871454,-0.30585898880867524,0.15982605542269657,-0,1,1,HAH_1921,hypothetical protein
HAH_RS09310,158.5572589906207,-0.15682326290518228,0.11985617130345372,-0,1,1,HAH_1922,cytochrome b/b6 domain-containing protein
HAH_RS09315,388.7839156799874,-0.6299345149150489,0.20127571437855735,-0,1,1,HAH_1923,hypothetical protein
HAH_RS19965,6.534584268956619,-0.3848432064964824,0.3552501391937994,-0,1,1,HAH_1924,hypothetical protein
HAH_RS09320,1035.832935607786,0.5287171836684893,0.2298143445939586,0,1,1,HAH_1925,IclR family transcriptional regulator
HAH_RS09325,1002.3281292972234,0.46025202304676194,0.34061913282524625,0,1,1,HAH_1926,fumarylacetoacetate hydrolase family protein
HAH_RS09330,2267.975885700523,-0.4913258382690216,0.10773401359193546,-0,1,1,HAH_1927,class I SAM-dependent methyltransferase
HAH_RS09335,1936.2256757543403,-0.8422275791806487,0.15978476641926648,-0,1,1,HAH_1928,AMP-binding protein
HAH_RS19120,501121.5040653394,-0.014324533867799492,0.2918834153465311,-0,1,1,HAH_1929,signal recognition particle sRNA
HAH_RS09340,676.8505572952363,0.3870882136847522,0.12448154627510737,0,1,1,HAH_1931,hypothetical protein
HAH_RS09345,1060.6485369912807,-0.1336411320348239,0.09614527693885642,-0,1,1,HAH_1930,DUF5798 family protein
HAH_RS09350,51.343785089428025,-0.019423598911870475,0.21655418249600994,-0,1,1,HAH_1932,tRNA-Arg
HAH_RS09355,657.4986823926994,0.6735375488498002,0.07700171058559128,0,1,1,HAH_1933,hypothetical protein
HAH_RS09360,474.7653259934463,0.37251755328931796,0.20980048215305241,0,1,1,HAH_1934,PIN domain-containing protein
HAH_RS09365,342.3249396999828,0.2531411028092194,0.2113926472983835,0,1,1,HAH_1935,hypothetical protein
HAH_RS09370,4070.6888368286886,-0.009028743920313498,0.06319413941694159,-0,1,1,HAH_1936,mechanosensitive ion channel family protein
HAH_RS09375,567.4355033822525,-0.04939924026422646,0.08596768265099052,-0,1,1,HAH_1937,YhbY family RNA-binding protein
HAH_RS09380,811.9958911690985,0.32351013498485803,0.22416002972992707,0,1,1,HAH_1938,ribonuclease P
HAH_RS09385,7595.302792390802,0.011065390505786117,0.08355149497187456,0,1,1,HAH_1939,glycosyltransferase family 4 protein
HAH_RS09390,1097.1964870410911,-0.44301663540422204,0.11558398305894362,-0,1,1,HAH_1940,MFS transporter
HAH_RS09395,1095.3344506331669,0.16113492084375253,0.13197336885255695,0,1,1,HAH_1941,glycosyltransferase
HAH_RS09400,467.18997000322025,-0.23403862382729393,0.1550464741702321,-0,1,1,HAH_1942,hypothetical protein
HAH_RS09405,2106.127290461595,-0.07166626307301956,0.09399786577571247,-0,1,1,HAH_1943,M48 family metalloprotease
HAH_RS09410,8505.062781237326,0.17120400150742374,0.09415001962194307,0,1,1,HAH_1944,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
HAH_RS09415,984.2539672082265,0.15965251354402507,0.09569828298491169,0,1,1,HAH_1945,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
HAH_RS09420,13821.499918563162,0.46701687058881164,0.1289187455026534,0,1,1,HAH_1946,transcription initiation factor IIB
HAH_RS09425,887.7022825289755,0.4413724303170671,0.13861410686199543,0,1,1,HAH_1947,NUDIX hydrolase
HAH_RS09430,92.62644680025997,0.42838389849734193,0.2894703808456393,0,1,1,HAH_1948,DUF2061 domain-containing protein
HAH_RS09435,4073.736545149846,-0.1347048268505,0.11610255578691946,-0,1,1,HAH_1949,asparagine synthetase B
HAH_RS09440,4660.647373705126,-0.1644755739286973,0.11395236177031962,-0,1,1,HAH_1950,PHP domain-containing protein
HAH_RS09445,8360.916921971459,1.0492082364032251,0.11265900703042789,0.4367891897887451,0.6622642395291999,1,HAH_1951,TIGR04347 family pseudo-SAM/SPASM protein
HAH_RS09450,1232.6481595528473,0.9654154726031174,0.14636910874500805,0,1,1,HAH_1952,Htur_1727 family rSAM-partnered candidate RiPP
HAH_RS09455,8805.113578689974,1.4000127502787523,0.13860156495986212,2.8860622922590573,0.003900949395979843,0.28889531007535335,HAH_1953,multicopper oxidase domain-containing protein
HAH_RS09460,3786.2214397164817,0.33515310625186623,0.10708470784048793,0,1,1,HAH_1954,helix-turn-helix domain-containing protein
HAH_RS09465,1782.8273392239475,0.3860372102087205,0.1033547372869096,0,1,1,HAH_1955,hypothetical protein
HAH_RS09470,868.6542036350828,0.7767823404867271,0.15711362839361584,0,1,1,NA,hypothetical protein
HAH_RS09475,29.590622542593994,0.24714225242771318,0.21535329532633019,0,1,1,HAH_1957,hypothetical protein
HAH_RS09480,58.685528457264,-0.036115429120446026,0.1493836746773067,-0,1,1,HAH_1958,DUF2249 domain-containing protein
HAH_RS09485,118.04095334319906,0.22153027257404662,0.14079747385954441,0,1,1,HAH_1959,glutamyl-tRNA reductase
HAH_RS09490,35.839803086420375,-0.10444190424563413,0.1556913239970911,-0,1,1,HAH_1960,cupin domain-containing protein
HAH_RS09495,11.62644439407883,0.5326014830123971,0.25983192738708727,0,1,1,HAH_1961,DUF2249 domain-containing protein
HAH_RS09500,18.560493523760734,0.34840056321840535,0.2766190301506493,0,1,1,HAH_1962,hypothetical protein
HAH_RS09505,1471.334370810651,-0.07863404135316747,0.06722931524764354,-0,1,1,HAH_1963,hypothetical protein
HAH_RS09510,92.18804617808183,-0.45803616301322514,0.1327399250393452,-0,1,1,HAH_1964,hypothetical protein
HAH_RS09515,21010.215492496227,0.2834062528680963,0.16096707292807805,0,1,1,HAH_1965,phosphoribosylformylglycinamidine synthase subunit PurL
HAH_RS09520,3655.4245784997916,-0.042147177279156366,0.10267157094874142,-0,1,1,HAH_1966,PAS domain-containing sensor histidine kinase
HAH_RS09525,5508.886920859803,0.02760999720973168,0.07716186079455187,0,1,1,HAH_1967,FIST C-terminal domain-containing protein
HAH_RS09530,1413.2882863475625,-0.05823253760619645,0.1142018250074859,-0,1,1,HAH_1968,hypothetical protein
HAH_RS09535,4232.0530320610615,0.2846861797401106,0.09951481815487652,0,1,1,HAH_1969,imidazole glycerol phosphate synthase subunit HisF
HAH_RS09540,4417.107305462756,0.20569234122646107,0.12947284252456892,0,1,1,HAH_1970,hypothetical protein
HAH_RS09545,2874.0410163518472,0.2724122326996142,0.1411713039880351,0,1,1,HAH_1971,DNA-directed RNA polymerase subunit L
HAH_RS09550,286.6034523580802,-0.28155694163554884,0.11308762020189403,-0,1,1,HAH_1972,C2H2-type zinc finger protein
HAH_RS09555,2531.18264423305,-0.25592161036877153,0.09228902696994552,-0,1,1,HAH_1973,hypothetical protein
HAH_RS09560,9298.216103492934,0.04745810365492916,0.11630492611077305,0,1,1,HAH_1974,heme-copper oxidase subunit III
HAH_RS09565,467.31804016510966,0.26611575713561936,0.21143015391192463,0,1,1,HAH_1975,hypothetical protein
HAH_RS09570,2935.931793837023,0.7943135170177372,0.15747904543124872,0,1,1,HAH_1976,PGF-CTERM sorting domain-containing protein
HAH_RS09575,174.66867997218185,0.4880706757797196,0.20685099235044663,0,1,1,HAH_1977,NAD(P)-dependent alcohol dehydrogenase
HAH_RS09580,1349.6907746180016,1.0108679162026932,0.3377569182376687,0.03217673899738103,0.974331106163009,1,HAH_1978,hypothetical protein
HAH_RS09585,284.8476494592537,0.10301663377906244,0.29168895587604343,0,1,1,HAH_1979,tRNA-Thr
HAH_RS09590,8270.763105313332,-0.12949808555974113,0.10540310199337707,-0,1,1,HAH_1980,universal stress protein
HAH_RS09595,470.86152972199824,-0.1901221137137746,0.127740683800233,-0,1,1,HAH_1981,ABC transporter ATP-binding protein
HAH_RS09600,159.37164156834356,-0.562888330181484,0.18122960792736242,-0,1,1,HAH_1982,ABC transporter ATP-binding protein
HAH_RS09605,115.72302821055622,-0.9758905172805352,0.22392740006062092,-0,1,1,HAH_1983,branched-chain amino acid ABC transporter permease
HAH_RS09610,113.07436452772122,-0.9551931049846056,0.18624796700460702,-0,1,1,HAH_1984,branched-chain amino acid ABC transporter permease
HAH_RS09615,262.24220908061477,-0.692121870703931,0.19782790227636543,-0,1,1,HAH_1985,amino acid ABC transporter substrate-binding protein
HAH_RS09620,1835.159490816993,0.38315446821037685,0.1633345776147363,0,1,1,HAH_1986,DASS family sodium-coupled anion symporter
HAH_RS09625,386.79613530217944,0.35388877665137214,0.1659334022105149,0,1,1,HAH_1987,hypothetical protein
HAH_RS09630,3236.8446589495798,0.28018672343806494,0.1633026050749716,0,1,1,HAH_1988,class I SAM-dependent methyltransferase family protein
HAH_RS09635,1997.9319378469245,0.2860044423610568,0.15744441624491837,0,1,1,HAH_1989,diphthine synthase
HAH_RS09640,2267.435659479629,0.6147008366064389,0.21684018008421949,0,1,1,HAH_1990,archaeosortase A
HAH_RS09645,810346.1786335472,0.6443047925354846,0.24324898524778754,0,1,1,HAH_1991,surface glycoprotein
HAH_RS09650,893761.5689218241,-0.0801431419160686,0.28994075144566017,-0,1,1,HAH_1992,surface glycoprotein
HAH_RS09655,13827.975438792457,0.2744973646561648,0.0810933841109297,0,1,1,HAH_1993,VOC family protein
HAH_RS09660,283.9607356080388,0.2880069269979902,0.148139906527173,0,1,1,HAH_1994,TIGR04206 family protein
HAH_RS09665,4771.886093286948,0.28510168457185137,0.12256928232659889,0,1,1,HAH_1995,GTP-binding protein
HAH_RS09670,1954.572466434202,-0.573170811680984,0.12836338744650413,-0,1,1,HAH_1996,hypothetical protein
HAH_RS09675,30910.313039604538,0.29432296899268434,0.1640137680843094,0,1,1,HAH_1997,50S ribosomal protein L11
HAH_RS09680,88360.74236703315,0.434996915023275,0.2572322227092172,0,1,1,HAH_1998,50S ribosomal protein L1
HAH_RS09685,127352.02180807017,0.4108146044164116,0.2679624434273638,0,1,1,HAH_1999,50S ribosomal protein L10
HAH_RS09690,37263.13677592348,0.4528995567661825,0.26713696281231214,0,1,1,HAH_2000,50S ribosomal protein P1
HAH_RS09695,14990.359874091582,-0.1615233193206964,0.1462185537972528,-0,1,1,HAH_2001,hypothetical protein
HAH_RS09700,57.60338142304211,-0.5181998470979088,0.23770224542851345,-0,1,1,HAH_2002,tRNA-Ala
HAH_RS09705,524.7408809432784,-0.421150798737398,0.13246327478503866,-0,1,1,HAH_2003,hypothetical protein
HAH_RS09710,406.15596249019296,-0.3928346289880409,0.12489211970557845,-0,1,1,HAH_2004,hypothetical protein
HAH_RS09715,686.5839226888011,-0.33322652947593273,0.1029210588689604,-0,1,1,HAH_2005,hypothetical protein
HAH_RS09720,191.53860801689495,-0.2782511720853642,0.12821668632926986,-0,1,1,HAH_2006,hypothetical protein
HAH_RS09725,447.2544610759592,-0.1752239791038868,0.09607933530386696,-0,1,1,HAH_2007,hypothetical protein
HAH_RS09730,3189.9237246271423,0.04475337547696756,0.10280851189204897,0,1,1,HAH_2008,polymer-forming cytoskeletal protein
HAH_RS09735,807.6161926373732,-0.3010045833655889,0.09651927860394081,-0,1,1,HAH_2009,hypothetical protein
HAH_RS09740,33245.12217607197,0.31331115515641766,0.37372899235474466,0,1,1,HAH_2010,30S ribosomal protein S15
HAH_RS09745,27276.582167284494,0.4356801719838778,0.381802189343324,0,1,1,HAH_2011,hypothetical protein
HAH_RS09750,7716.599108199987,0.2192827818975537,0.3724390364361266,0,1,1,HAH_2012,hypothetical protein
HAH_RS09755,30830.151232793185,0.33734297176276123,0.3832788735215391,0,1,1,HAH_2013,30S ribosomal protein S3ae
HAH_RS09760,961.4795173070108,0.15685152827919313,0.1274019726782073,0,1,1,HAH_2014,plastocyanin/azurin family copper-binding protein
HAH_RS09765,3289.868284126721,0.36594368958086093,0.15734819700295835,0,1,1,HAH_2015,5-(carboxyamino)imidazole ribonucleotide synthase
HAH_RS09770,4933.866038966466,0.0903194721062969,0.15452341660931418,0,1,1,HAH_2016,TIGR03663 family protein
HAH_RS09775,4938.238908291132,0.21597670675590236,0.07930738072522421,0,1,1,HAH_2017,"6,7-dimethyl-8-ribityllumazine synthase"
HAH_RS09780,17537.371774761596,0.26811622268058144,0.09557458384392531,0,1,1,HAH_2018,pyridoxal phosphate-dependent aminotransferase
HAH_RS09785,908.8240629422208,0.13321964992341945,0.12775895951743932,0,1,1,HAH_2019,hypothetical protein
HAH_RS09790,2589.0771782207194,0.3099923951523999,0.14199074640153425,0,1,1,HAH_2020,adenylyltransferase/cytidyltransferase family protein
HAH_RS09795,2564.134043063794,0.33065237841447503,0.12938488691970468,0,1,1,HAH_2021,Mov34/MPN/PAD-1 family protein
HAH_RS09800,23886.71600018104,0.11282541908917502,0.127476887685218,0,1,1,HAH_2022,OB-fold nucleic acid binding domain-containing protein
HAH_RS09805,657.3414227735869,0.3384746048956396,0.13680140894057552,0,1,1,HAH_2023,phospholipase D-like domain-containing protein
HAH_RS09810,13363.930430584853,-0.1320449554808398,0.10506715029231889,-0,1,1,HAH_2024,HEAT repeat domain-containing protein
HAH_RS09815,1188.7996733625307,-0.16182365515765954,0.18455937337556022,-0,1,1,HAH_2025,purine/pyrimidine permease
HAH_RS09820,120.64236226695023,-0.12266295655811894,0.19136763054578074,-0,1,1,HAH_2026,hypothetical protein
HAH_RS09825,1807.102171909347,-0.09964031314327955,0.0953718476737034,-0,1,1,HAH_2027,AIR carboxylase family protein
HAH_RS09830,7540.186376896096,0.37998669803105845,0.11110482620475778,0,1,1,HAH_2028,NADH-quinone oxidoreductase subunit A
HAH_RS09835,18224.492608455043,0.2647498918354126,0.09479215452669822,0,1,1,HAH_2029,NADH-quinone oxidoreductase subunit B
HAH_RS09840,47436.23450594783,0.2561529537625811,0.09672478660679115,0,1,1,HAH_2030,NADH-quinone oxidoreductase subunit D
HAH_RS09845,28143.167769447642,0.17105245689046952,0.09195551049638084,0,1,1,HAH_2031,NADH-quinone oxidoreductase subunit H
HAH_RS09850,14098.196676640378,0.21093403712955544,0.09433847075242079,0,1,1,HAH_2032,NADH-quinone oxidoreductase subunit I
HAH_RS09855,2695.821617805539,0.14230007508253206,0.13534508837193593,0,1,1,HAH_2033,NADH-quinone oxidoreductase subunit J
HAH_RS09860,4757.093275252096,0.00915233598798163,0.16537802014664288,0,1,1,HAH_2034,NADH dehydrogenase
HAH_RS09865,3670.9456642354903,0.07023707661451005,0.1919200783176784,0,1,1,HAH_2035,NADH-quinone oxidoreductase subunit NuoK
HAH_RS09870,28496.73825357632,-0.0026185776781006117,0.13980770835533257,-0,1,1,HAH_2036,NADH-quinone oxidoreductase subunit L
HAH_RS09875,18355.98630835733,0.021442698858667297,0.13041366771477617,0,1,1,HAH_2037,NuoM family protein
HAH_RS09880,19278.022166544095,0.06818933152900919,0.10127923860237102,0,1,1,HAH_2038,NADH-quinone oxidoreductase subunit N
HAH_RS09885,747.5689227499885,0.45587269921112406,0.18095463546993334,0,1,1,HAH_2039,MBL fold metallo-hydrolase
HAH_RS09890,2533.8865663701777,0.13252355840377134,0.2108898297705756,0,1,1,HAH_2040,hypothetical protein
HAH_RS09895,454.0579877605968,-0.08794210969899646,0.2136713560924277,-0,1,1,HAH_2041,tRNA-Val
HAH_RS09900,569.8776079964223,0.36174679044122454,0.13173526826197718,0,1,1,HAH_2042,pirin family protein
HAH_RS09905,254.92413044703483,-0.17112556928826633,0.22171861934574355,-0,1,1,HAH_2043,FAD-dependent oxidoreductase
HAH_RS09910,242.93663109598086,-0.2646471580988409,0.18119092056745414,-0,1,1,HAH_2044,DoxX family membrane protein
HAH_RS09915,2667.376013490174,0.15710311254679582,0.06871929720357149,0,1,1,HAH_2045,TetR/AcrR family transcriptional regulator
HAH_RS09920,662.0504732171995,-0.028231908490981127,0.10084322400127799,-0,1,1,HAH_2046,hypothetical protein
HAH_RS09925,501.44224799504775,-0.01720353966520234,0.10832643276441223,-0,1,1,HAH_2047,hypothetical protein
HAH_RS09930,3128.51554023997,-0.029075592480515965,0.08314170082928271,-0,1,1,HAH_2048,hypothetical protein
HAH_RS09935,29.618470373047348,0.09958757751861436,0.23051128630681733,0,1,1,HAH_2049,hypothetical protein
HAH_RS09940,11882.781983497953,0.033602363848244034,0.08615285816097827,0,1,1,HAH_2050,squalene/phytoene synthase family protein
HAH_RS09945,967.0117259738821,-0.058305899844549994,0.09267363028937368,-0,1,1,HAH_2051,hypothetical protein
HAH_RS09950,1141.1705152860097,0.49393755815983237,0.13881047345883055,0,1,1,HAH_2052,glycoside hydrolase family 68 protein
HAH_RS09955,3885.2235109282246,-0.29396519977984925,0.23411879758892468,-0,1,1,HAH_2053,glycoside hydrolase family 32 protein
HAH_RS09960,10579.87342263489,-0.174115353978333,0.1047431042244424,-0,1,1,HAH_2055,hypothetical protein
HAH_RS09965,201.0972319435527,-0.7381507053723909,0.36532757033873375,-0,1,1,HAH_2056,hypothetical protein
HAH_RS09970,14213.361133692119,0.27430200021152756,0.11831553623313844,0,1,1,HAH_2057,rod shape-determining protein
HAH_RS09975,14280.42953526014,-0.4400039250459141,0.14798112094620397,-0,1,1,HAH_2058,flagella E
HAH_RS09980,2507.4274239333868,0.03107228315513372,0.09083741809421944,0,1,1,HAH_2059,ParA family protein
HAH_RS09985,2456.3704557163596,-0.023414565374643915,0.09060246009500385,-0,1,1,HAH_2060,chemotaxis protein CheW
HAH_RS09990,2192.5546278963648,0.3896989627921871,0.09895548472249184,0,1,1,HAH_2061,FAD-dependent oxidoreductase
HAH_RS09995,6027.449920676293,0.2313316360368974,0.06101902869521879,0,1,1,HAH_2062,phosphomevalonate decarboxylase
HAH_RS10000,2131.1595078623964,-0.2528288592402456,0.15809737088579112,-0,1,1,HAH_2063,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
HAH_RS10005,187.7677710878174,0.30254233768044597,0.08878688072559227,0,1,1,HAH_2064,peptide-methionine (S)-S-oxide reductase MsrA
HAH_RS19970,1521.441729228339,-0.1826014078100499,0.13544561418001777,-0,1,1,HAH_2065,hypothetical protein
HAH_RS10010,114.83693749821886,0.4623511411402535,0.1551913859721846,0,1,1,HAH_2066,hypothetical protein
HAH_RS10015,2826.769205123942,0.5341847003562094,0.10009104629551423,0,1,1,HAH_2067,response regulator
HAH_RS10020,2615.949714149286,0.06736768719979545,0.09907648522503705,0,1,1,HAH_2068,PAS domain S-box protein
HAH_RS10025,10198.933137160795,0.08403209441809249,0.10300230052650938,0,1,1,HAH_2069,aminomethyl-transferring glycine dehydrogenase subunit GcvPB
HAH_RS10030,9030.942429629782,0.17281192806977316,0.0975987076233963,0,1,1,HAH_2070,aminomethyl-transferring glycine dehydrogenase subunit GcvPA
HAH_RS10035,3093.553942266663,-0.07730347834446781,0.06138755249306273,-0,1,1,HAH_2071,glycine cleavage system protein GcvH
HAH_RS10040,3557.31594221629,0.0161312714807669,0.10279433275218348,0,1,1,HAH_2072,glycine cleavage system aminomethyltransferase GcvT
HAH_RS10045,1088.0910085687058,-0.694537640705394,0.14362861382528008,-0,1,1,HAH_2073,PAS domain-containing sensor histidine kinase
HAH_RS10050,202.87175525304932,0.15667476659922888,0.14237717907260763,0,1,1,HAH_2074,NYN domain-containing protein
HAH_RS10055,1083.019269664653,0.2890967070723991,0.10188195118697044,0,1,1,HAH_2075,TatD family hydrolase
HAH_RS10060,6403.053983963645,-0.18912415899653717,0.21886763272419427,-0,1,1,HAH_2076,phosphate ABC transporter ATP-binding protein PstB
HAH_RS10065,10270.249132396526,-0.025919036680563393,0.23413430042092592,-0,1,1,HAH_2077,phosphate ABC transporter permease PstA
HAH_RS10070,8121.786904474685,0.07816805304046838,0.255962480615402,0,1,1,HAH_2078,phosphate ABC transporter permease subunit PstC
HAH_RS10075,12728.296367468096,0.09042092028210734,0.2814107800737105,0,1,1,HAH_2079,phosphate ABC transporter substrate-binding protein PstS family protein
HAH_RS10080,1484.0253593443758,-0.21443849677196536,0.2358361021488342,-0,1,1,HAH_2080,phosphate uptake regulator PhoU
HAH_RS10085,4660.041357679817,0.18792077354366302,0.1569695694670974,0,1,1,HAH_2081,30S ribosomal protein S8e
HAH_RS10090,948.7361252425727,0.017591478015271802,0.062152378741521824,0,1,1,HAH_2082,DUF2240 family protein
HAH_RS10095,794.5103532842236,0.034672427273865665,0.07857968151019057,0,1,1,HAH_2083,hypothetical protein
HAH_RS10100,1087.684049328145,0.2028065199667286,0.13866872020755538,0,1,1,HAH_2084,hypothetical protein
HAH_RS10105,58.703375568180746,0.49057775165993533,0.2111001879171994,0,1,1,HAH_2085,orotidine-5'-phosphate decarboxylase
HAH_RS10110,342.5277989430908,-1.2482128208592325,0.2356782072105268,-1.0531852893700466,0.2922560792357714,1,HAH_2086,hypothetical protein
HAH_RS10115,138.36732111915305,0.4738263119176675,0.208748492790215,0,1,1,HAH_2087,hypothetical protein
HAH_RS10120,12476.476242872264,-2.0690292581309966,0.21243693424567664,-5.03221938278726,4.848339849841961e-7,8.890931791305425e-5,HAH_2088,aminodeoxychorismate/anthranilate synthase component II
HAH_RS10125,34160.6138460375,-2.0606988858202264,0.20970056658440311,-5.058159370271906,4.2332258817901615e-7,8.151076435386957e-5,HAH_2089,anthranilate synthase component I
HAH_RS10130,14545.184330714397,-2.0810644607456132,0.2081918479412958,-5.192635885774177,2.0733743611350863e-7,4.69680274395954e-5,HAH_2090,phosphoribosylanthranilate isomerase
HAH_RS10135,26283.173897167326,-2.233901378597023,0.2149405699292729,-5.740663007467801,9.430659353372033e-9,2.59410494070255e-6,HAH_2091,anthranilate phosphoribosyltransferase
HAH_RS10140,558.0659076101152,-0.0064785080327687,0.25886372140642927,-0,1,1,HAH_2092,tRNA-Val
HAH_RS10145,2301.1182439376753,0.09912347523249215,0.12563513183769595,0,1,1,HAH_2094,hypothetical protein
HAH_RS10150,5905.084822648669,0.5148692436961257,0.2449220182203167,0,1,1,HAH_2095,hypothetical protein
HAH_RS10155,144.34007653768256,-0.1190463372227127,0.13368278054511687,-0,1,1,HAH_2096,lycopene cyclase domain-containing protein
HAH_RS10160,47679.8535111602,0.309226035630184,0.14012369161066437,0,1,1,HAH_2097,CBS domain-containing protein
HAH_RS10165,3638.381595304833,0.303124328430943,0.32367125227472476,0,1,1,HAH_2098,NADP-dependent oxidoreductase
HAH_RS10170,38443.274919049014,-0.36519907046461547,0.19602746681697875,-0,1,1,HAH_2099,CDC48 family AAA ATPase
HAH_RS10175,1986.1854651101671,0.2309911576670301,0.08096132091147687,0,1,1,HAH_2100,universal stress protein
HAH_RS10180,1609.9409421697724,0.005487985734769707,0.05607030410908673,0,1,1,HAH_2101,nickel pincer cofactor biosynthesis protein LarC
HAH_RS10185,683.5484194774848,-0.19190898746988339,0.15674765221311238,-0,1,1,HAH_2102,hypothetical protein
HAH_RS10190,404.5556097533181,-0.21081859704381495,0.28615873982086676,-0,1,1,HAH_2103,hypothetical protein
HAH_RS10195,2970.737985235291,0.1018082424425716,0.06405470933242104,0,1,1,HAH_2104,DNA repair and recombination protein RadB
