locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,old_locus_tag,annotation
HAH_RS10990,3767.3436074195683,0.31486289238143045,0.16556351612402415,0,1,1,HAH_2265,mechanosensitive ion channel family protein
HAH_RS10995,187.09632995312805,-0.7298726576400274,0.29901958578808735,-0,1,1,HAH_2266,hypothetical protein
HAH_RS11000,8609.847616127385,0.005193705974097225,0.16202661073780308,0,1,1,HAH_2267,DUF2150 family protein
HAH_RS11005,2289.236216103445,0.37094180210481303,0.14974921493203067,0,1,1,HAH_2268,PKD domain-containing protein
HAH_RS11010,2224.305347230635,-0.01805721910028303,0.13562170261436166,-0,1,1,HAH_2269,CAP domain-containing protein
HAH_RS11015,2804.8149135559725,0.01816108611724485,0.11034007867175713,0,1,1,HAH_2270,hypothetical protein
HAH_RS11020,6457.662722214858,-0.5026516046032709,0.15076885775608087,-0,1,1,HAH_2271,hydroxymethylglutaryl-CoA synthase family protein
HAH_RS11025,77.59125706006522,0.5667212269285166,0.180343116148797,0,1,NA,HAH_2272,GrpB family protein
HAH_RS11030,3344.491605342697,-0.022148912002282917,0.20629640856841439,-0,1,1,HAH_2273,helix-turn-helix domain-containing protein
HAH_RS11035,158.7681833999471,-0.19448742222764523,0.17511860935598542,-0,1,NA,HAH_2274,type IV pilin N-terminal domain-containing protein
HAH_RS11040,135.65204101854107,0.8894694506119535,0.25090999312071877,0,1,NA,HAH_2275,hypothetical protein
HAH_RS11045,138.17849648605562,-0.20653030561416794,0.13049994110099955,-0,1,NA,HAH_2276,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
HAH_RS11050,338.8839287038226,-0.05846598622780452,0.09603238647851124,-0,1,1,HAH_2277,PIN domain-containing protein
HAH_RS11055,6362.155028643437,-0.118952214791143,0.052410234607597334,-0,1,1,HAH_2278,replication factor C large subunit
HAH_RS11060,2117.9917553268956,-0.12092357875511608,0.3696744189186235,-0,1,1,HAH_2279,amino acid ABC transporter permease
HAH_RS11065,2589.25528189239,-0.22502861502494848,0.3445278148122022,-0,1,1,HAH_2280,amino acid ABC transporter ATP-binding protein
HAH_RS11070,2038.9023087496682,-0.23951982084364906,0.3275046471762906,-0,1,1,HAH_2281,amino acid ABC transporter permease
HAH_RS11075,6091.458003876131,-0.12727034797239445,0.2501479043523233,-0,1,1,HAH_2282,basic amino acid ABC transporter substrate-binding protein
HAH_RS11080,3382.102814667905,0.27913826258817365,0.18247214849239862,0,1,1,HAH_2283,cytochrome AA3 biosynthesis protein
HAH_RS11085,1782.4142537181515,-0.5793465649059559,0.23137003257845615,-0,1,1,HAH_2284,methyl-accepting chemotaxis protein
HAH_RS11090,35556.37646347049,-0.4125625553582537,0.11734105137351022,-0,1,1,HAH_2285,NADP-dependent malic enzyme
HAH_RS11095,8313.313829333587,-0.00430866918352773,0.3123227982268231,-0,1,1,HAH_2286,hypothetical protein
HAH_RS11100,11906.663094903475,0.33735754732930684,0.22445686105808674,0,1,1,HAH_2287,hypothetical protein
HAH_RS11105,2488.505966380675,0.17455581538416354,0.13256373635314767,0,1,1,HAH_2289,phosphoribosyltransferase
HAH_RS11110,1945.8267175371495,-0.05004158891699596,0.12957699153350333,-0,1,1,HAH_2290,tRNA pseudouridine(13) synthase TruD
HAH_RS11115,2175.5497256293297,0.08022072986102911,0.20720454346394954,0,1,1,HAH_2291,MFS transporter
HAH_RS11120,76.144285562564,-1.7898058138589137,0.289549298140678,-2.727707574946997,0.006377611753986936,NA,HAH_2292,TIGR00366 family protein
HAH_RS11125,582.7774931763614,-0.23837102390217327,0.31405550675859883,-0,1,1,HAH_2293,C-terminal binding protein
HAH_RS11130,1449.7442690037346,0.3388585147104527,0.07043393715344179,0,1,1,HAH_2294,helix-turn-helix domain-containing protein
HAH_RS11135,28.705641101050194,-0.4070200810185719,0.2836150754212452,-0,1,NA,HAH_2295,thiaminase II
HAH_RS11140,89.20374865272912,-0.5136697597233091,0.2150572942117225,-0,1,NA,HAH_2296,TenA family protein
HAH_RS11145,83.00144916689457,-0.5640645410589503,0.2192391967166818,-0,1,NA,HAH_2297,sodium:solute symporter family protein
HAH_RS11150,88.7969601888656,-0.5530604507355995,0.13346838518030976,-0,1,NA,HAH_2299,universal stress protein
HAH_RS11155,10949.756283465209,0.41291064100706654,0.22234096606902035,0,1,1,HAH_2300,archaeal proteasome endopeptidase complex subunit beta
HAH_RS11160,13883.855520996734,0.43042331859193494,0.23591696110462682,0,1,1,HAH_2301,archaeal proteasome endopeptidase complex subunit alpha
HAH_RS11165,3351.1613139976616,0.12512482292649663,0.16267520765364687,0,1,1,HAH_2302,peptidyl-tRNA hydrolase Pth2
HAH_RS11170,292.8524165143862,-0.8600424293367627,0.18878041331559053,-0,1,1,HAH_2303,YIP1 family protein
HAH_RS11175,1223.3461156912958,0.009828853052427765,0.10189270620269257,0,1,1,HAH_2304,dCTP deaminase
HAH_RS11180,1714.2558875897423,0.030046062149845128,0.08199162632960066,0,1,1,HAH_2305,helix-turn-helix domain-containing protein
HAH_RS11185,501.62940727992566,0.058666108028333136,0.16864942755527687,0,1,1,HAH_2306,methyltransferase domain-containing protein
HAH_RS11190,361.7067685646413,-0.4565021198597766,0.3228273036656727,-0,1,1,HAH_2307,ABC transporter permease
HAH_RS11195,860.8633340626866,-0.541793761051966,0.276745292250733,-0,1,1,HAH_2308,ABC transporter ATP-binding protein
HAH_RS11200,166.2651631197761,0.04177882956017362,0.12065833674470354,0,1,NA,HAH_2309,helix-turn-helix domain-containing protein
HAH_RS11205,114.16254708907675,-0.030114615466728913,0.32254815239403284,-0,1,NA,HAH_2310,hypothetical protein
HAH_RS11210,16.08536140806108,-0.508028657295375,0.2068835561041049,-0,1,NA,HAH_2311,hypothetical protein
HAH_RS11215,2204.3828610240857,-2.6775124262259897,0.16858061052433082,-9.950802888947175,2.5015673400633494e-23,1.7070695528592297e-20,HAH_2312,class I SAM-dependent methyltransferase
HAH_RS11220,365.15836443643843,-0.2547834248938819,0.35865577622136396,-0,1,1,HAH_2313,sulfide-dependent adenosine diphosphate thiazole synthase
HAH_RS11225,5886.28470727817,-1.4361202054299098,0.35392015005596633,-1.2322559350207807,0.21785349465956697,1,HAH_2314,YjiH family protein
HAH_RS11230,81.42520074049153,-0.12875017105107067,0.1544499692976991,-0,1,NA,HAH_2315,helix-turn-helix domain-containing protein
HAH_RS11235,11550.209396550237,-1.4501032228010513,0.36454079227932423,-1.2347129109659862,0.21693736908098196,1,HAH_2316,urocanate hydratase
HAH_RS11240,5589.469269235633,-1.3972938238120916,0.36785523377980534,-1.0800276503607065,0.280129867462278,1,HAH_2317,formimidoylglutamase
HAH_RS11245,8989.21437814155,-1.573562474624232,0.347097592155364,-1.652453049479814,0.09844222872792786,1,HAH_2318,imidazolonepropionase
HAH_RS11250,13048.436562089906,-1.5949513015773424,0.30772540591503506,-1.9333837575361337,0.05318894064102349,1,HAH_2319,histidine ammonia-lyase
HAH_RS11255,4345.469386412508,0.10345780576117639,0.098916155112295,0,1,1,HAH_2320,ATP-binding protein
HAH_RS11260,808.0690339558028,0.18894726190658342,0.10815662125303954,0,1,1,HAH_2321,phosphopantothenate/pantothenate synthetase
HAH_RS11265,1488.4549060863037,-0.04557467698314178,0.07931383214877351,-0,1,1,HAH_2322,PhzF family phenazine biosynthesis protein
HAH_RS11270,57104.99403968432,-1.442803280160463,0.5168954659707523,-0.8566592460408976,0.39163323253150034,1,HAH_2323,phosphoenolpyruvate synthase
HAH_RS11275,2452.0530720051443,-0.17742045292680106,0.10679069270450511,-0,1,1,HAH_2324,chemotaxis protein CheY
HAH_RS11280,5908.4911121566565,-0.01886874823114745,0.13264927908133037,-0,1,1,HAH_2325,tyrosine decarboxylase MfnA
HAH_RS11285,2755.963947397381,0.04703277135131054,0.11340478207450107,0,1,1,HAH_2326,VTT domain-containing protein
HAH_RS11290,12103.354548467836,0.005289759655871577,0.10891301411856738,0,1,1,HAH_2327,methionine--tRNA ligase
HAH_RS11295,1268.288809122039,0.010911761747191785,0.13972163794689677,0,1,1,HAH_2328,hypothetical protein
HAH_RS11300,1847.9256001458493,-0.037747090639839394,0.10440141942947381,-0,1,1,HAH_2329,NfeD family protein
HAH_RS11305,60073.21657653008,0.6188645221417678,0.1916741402317994,0,1,1,HAH_2330,SPFH/Band 7/PHB domain protein
HAH_RS11310,4102.286209552672,0.3477806952665523,0.10333344953179364,0,1,1,HAH_2331,MarR family transcriptional regulator
HAH_RS11315,2450.6531700557766,0.04195192169202236,0.20471302542280984,0,1,1,HAH_2332,PAS domain S-box protein
HAH_RS11320,7460.64223288657,-0.02757350041191607,0.28484269171764137,-0,1,1,HAH_2333,hypothetical protein
HAH_RS11325,5256.100176469619,-0.6068733486607759,0.25787123929878025,-0,1,1,HAH_2334,TRAM domain-containing protein
HAH_RS11330,4065.825847998649,0.14821676505368414,0.08755284562787322,0,1,1,HAH_2335,YkgJ family cysteine cluster protein
HAH_RS11335,2543.519892003187,0.7440075009365235,0.4585896714254241,0,1,1,HAH_2336,MBL fold metallo-hydrolase
HAH_RS11340,872.8612318492203,2.2522215926970692,0.7065286714350119,1.772357787198805,0.07633518431506738,1,HAH_2337,winged helix-turn-helix domain-containing protein
HAH_RS11345,9133.115837786007,-0.12532983503468384,0.09206233403175865,-0,1,1,HAH_2338,class I SAM-dependent methyltransferase
HAH_RS11350,4153.127479704931,-0.1713147602948251,0.08858201059519871,-0,1,1,HAH_2339,glycosyltransferase family 2 protein
HAH_RS11355,2295.3522299937767,-0.22923576719062985,0.1447534794350414,-0,1,1,HAH_2340,amidohydrolase family protein
HAH_RS11360,71429.1945865308,0.40021160071882306,0.2347958744411824,0,1,1,HAH_2341,thermosome subunit
HAH_RS11365,2143.5968605709436,1.4229953280040697,0.2782232995258874,1.5203447328993807,0.1284243568662482,1,HAH_2342,DUF371 domain-containing protein
HAH_RS19980,765.7765639346622,1.3053222490265126,0.1874620331528151,1.6287151264257353,0.10337333906671231,1,HAH_2343,hypothetical protein
HAH_RS11370,11220.649146606107,0.18461414781397525,0.15443468357189927,0,1,1,HAH_2344,hydrolase
HAH_RS11375,74359.07311809451,0.3698934725058183,0.057291325431743347,0,1,1,HAH_2345,coiled-coil protein
HAH_RS11380,2220.777471172862,0.7993595558357103,0.18063287450009244,0,1,1,HAH_2346,LysE family translocator
HAH_RS11385,5057.575872178124,-0.013915582642755909,0.0702788786193873,-0,1,1,HAH_2347,HD domain-containing protein
HAH_RS11390,595.438022439065,0.515114405740432,0.15693067680815326,0,1,1,HAH_2348,hypothetical protein
HAH_RS11395,385.61342116605937,0.25771571413419475,0.20594772939830452,0,1,1,HAH_2349,GNAT family N-acetyltransferase
HAH_RS11400,343.8429643455506,0.036836538099712754,0.1739946199473623,0,1,1,HAH_2350,tRNA-Gln
HAH_RS11405,3812.652465027115,0.2508489301001522,0.08880896403319499,0,1,1,HAH_2351,metal-dependent transcriptional regulator
HAH_RS11410,5755.781346100264,0.4845337740023649,0.12217549105481498,0,1,1,HAH_2352,hypothetical protein
HAH_RS11415,30451.15323183757,0.5999147797871,0.17433383678512474,0,1,1,HAH_2353,Fe-S cluster assembly protein SufD
HAH_RS11420,37946.89492775867,0.5579531428604818,0.17853154832972412,0,1,1,HAH_2354,Fe-S cluster assembly protein SufB
HAH_RS11425,24886.968262142494,0.3457862061500349,0.1527680020096862,0,1,1,HAH_2355,ABC transporter ATP-binding protein
HAH_RS11430,8568.02924856799,0.01378416046472558,0.08377382355258371,0,1,1,HAH_2356,DNA polymerase elongation subunit
HAH_RS11435,1336.618261992014,0.12462491707460932,0.30957683036505484,0,1,1,HAH_2357,hypothetical protein
HAH_RS11440,1491.1888840284294,0.1581083244622934,0.09889518673461295,0,1,1,HAH_2358,hypothetical protein
HAH_RS11445,461.08732131282346,0.35821681847561954,0.13954388860589884,0,1,1,HAH_2359,hypothetical protein
HAH_RS11450,13116.353474119822,0.748559458467804,0.0991296883666722,0,1,1,HAH_2360,DNA double-strand break repair ATPase Rad50
HAH_RS11455,5496.440571660259,0.8681361896433226,0.14318327746144424,0,1,1,HAH_2361,exonuclease SbcCD subunit D
HAH_RS11460,11.927279751014323,0.2252726229667674,0.2734804001324385,0,1,NA,HAH_2362,hypothetical protein
HAH_RS11465,189.78265041916998,0.3194255374029533,0.3327094259890311,0,1,1,HAH_2364,hypothetical protein
HAH_RS11470,32.23863014308751,0.5311515332290424,0.31158673399340275,0,1,NA,HAH_2365,hypothetical protein
HAH_RS11475,173.8346395457309,0.23171442397881595,0.17472566840327547,0,1,1,HAH_2366,Flp pilus assembly complex ATPase component TadA
HAH_RS11480,132.5106457717951,0.14087712274232164,0.12456777850063555,0,1,NA,HAH_2367,type II secretion system protein
HAH_RS11485,22.266557616976325,0.12086307799646503,0.23135990605800227,0,1,NA,HAH_2368,hypothetical protein
HAH_RS11490,11.272836030725118,-0.028404252636066243,0.23843744479969098,-0,1,NA,HAH_2369,hypothetical protein
HAH_RS11495,17.758601598272442,0.4125542209883929,0.26978744135134275,0,1,NA,HAH_2370,hypothetical protein
HAH_RS11500,83.58593407545484,0.151159423553529,0.1987494194771377,0,1,NA,HAH_2371,hypothetical protein
HAH_RS11505,1022.2522640376667,-0.006719194865601721,0.0756087813058613,-0,1,1,HAH_2372,DUF5791 family protein
HAH_RS11510,2595.301776585122,0.02026183250183046,0.06363093141285382,0,1,1,HAH_2373,SDR family oxidoreductase
HAH_RS11515,1710.06509797265,-0.10974797986514037,0.20211935669271117,-0,1,1,HAH_2374,DHH family phosphoesterase
HAH_RS11520,2748.256949691606,0.05945123512648006,0.11533087859430198,0,1,1,HAH_2375,aldo/keto reductase
HAH_RS19985,863.1836183786698,0.06306735393899157,0.11139480878368416,0,1,1,HAH_2376,hypothetical protein
HAH_RS11525,4602.938317762447,-0.38976195378537637,0.1133362634075119,-0,1,1,HAH_2377,MFS transporter
HAH_RS11530,1091.0525357680817,-0.13919407258861755,0.08473545043863756,-0,1,1,HAH_2378,hypothetical protein
HAH_RS11535,3330.6712225831816,-0.3338939542576209,0.1666180820205437,-0,1,1,HAH_2379,CoA pyrophosphatase
HAH_RS11540,4195.039713075775,0.0027165593312297293,0.13481520919412013,0,1,1,HAH_2380,luciferase
HAH_RS11545,1550.8623285462486,0.17232391189870866,0.11822166352725293,0,1,1,HAH_2381,FAD-binding oxidoreductase
HAH_RS11550,3472.6015445007392,0.20608840927285182,0.07616353246724589,0,1,1,HAH_2382,Hsp20/alpha crystallin family protein
HAH_RS19990,346.45235801890885,0.10613521718321173,0.15835461762718422,0,1,1,HAH_2383,hypothetical protein
HAH_RS11555,2009.387597719253,-0.27143428002231573,0.11535333009112969,-0,1,1,HAH_2384,DUF429 domain-containing protein
HAH_RS11560,1321.4416157836902,-0.17877742331183663,0.13662073405987826,-0,1,1,HAH_2385,ABC transporter ATP-binding protein/permease
HAH_RS11565,349.86056028357575,0.6178965878662052,0.15873313619528046,0,1,1,HAH_2386,arginine:ornithine antiporter
HAH_RS11570,129.79727928072097,-0.08853544371309607,0.14058377204710396,-0,1,NA,HAH_2387,hypothetical protein
HAH_RS11575,4664.663567172848,-0.03429953878272986,0.17169557561912174,-0,1,1,HAH_2388,radical SAM protein
HAH_RS11580,8222.52324167132,0.21522428268115926,0.23448285962311768,0,1,1,HAH_2389,flippase-like domain-containing protein
HAH_RS11585,77.56451706510389,-0.028621486042709966,0.1724515662315163,-0,1,NA,HAH_2390,DUF726 domain-containing protein
HAH_RS11590,9106.580002668317,-0.15185088277582204,0.1269608524137398,-0,1,1,HAH_2391,transcription initiation factor IIB
HAH_RS11595,1416.9346803169935,0.2851745724488274,0.14860285695925332,0,1,1,HAH_2392,site-specific DNA-methyltransferase
HAH_RS11600,1386.1056626039863,-0.043648282718043066,0.07752091096953523,-0,1,1,HAH_2393,type I 3-dehydroquinate dehydratase
HAH_RS11605,989.2677092400613,-0.3903828397732037,0.16594066125311382,-0,1,1,HAH_2394,zinc ribbon domain-containing protein
HAH_RS11610,6195.59143640737,-0.01394971124778735,0.05433053390128847,-0,1,1,HAH_2395,3-dehydroquinate synthase II
HAH_RS11615,19458.403377853065,-2.1295331405098086,0.19992788239479203,-5.649702917771874,1.6072535968260457e-8,3.225852513159099e-6,HAH_2396,"2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase"
HAH_RS11620,12156.08139683944,-3.009288028318985,0.23696533626480712,-8.479248737349582,2.266526577741039e-17,8.592654092502694e-15,HAH_2397,tryptophan synthase subunit alpha
HAH_RS11625,18657.461422420256,-3.0112271816190317,0.23572215840296715,-8.532193983141957,1.4359800707679306e-17,6.124455001825224e-15,HAH_2398,tryptophan synthase subunit beta
HAH_RS11630,12112.869235433083,-3.287898122924044,0.2510473911087448,-9.113411267966566,7.98315095981666e-20,3.8912158678420635e-17,HAH_2399,indole-3-glycerol-phosphate synthase
HAH_RS11635,56.41929127222119,-0.9927153142757502,0.33312800379565355,-0,1,NA,HAH_2400,GNAT family N-acetyltransferase
HAH_RS11640,1534.7953987572125,0.049435803565235886,0.12570276465547298,0,1,1,HAH_2401,redox-regulated ATPase YchF
HAH_RS11645,641.4229630833144,-0.23486163809146823,0.05380044746182259,-0,1,1,HAH_2402,methyl-accepting chemotaxis protein
HAH_RS11650,1288.1128997459805,-0.07415724179077834,0.1270187796110725,-0,1,1,HAH_2403,hypothetical protein
HAH_RS11655,720.9117732154721,-0.09600742392882414,0.12946872397164924,-0,1,1,HAH_2404,hypothetical protein
HAH_RS11660,829.3352832939617,0.0452381863927605,0.141159631511725,0,1,1,HAH_2405,thioredoxin domain-containing protein
HAH_RS11665,1080.069510776956,-0.2359930194200788,0.13077040951502444,-0,1,1,HAH_2406,hypothetical protein
HAH_RS11670,2069.7736900536834,-0.1359302633645707,0.09063044942282296,-0,1,1,HAH_2407,hypothetical protein
HAH_RS11675,109.67513783556906,-0.1586779734320742,0.12334111729695676,-0,1,NA,HAH_2408,ABC transporter
HAH_RS11680,1143.6923928969127,-0.11057417279514838,0.11565062208090919,-0,1,1,HAH_2409,methyl-accepting chemotaxis protein
HAH_RS11685,530.6778234721088,0.034290166271571706,0.13595970964587367,0,1,1,HAH_2410,helix-turn-helix domain-containing protein
HAH_RS11690,5369.012307188304,0.5032599831783402,0.4665303303961652,0,1,1,HAH_2411,oleate hydratase
HAH_RS11695,2416.662824885698,0.18350994309014962,0.11322276774907537,0,1,1,HAH_2412,hemolysin family protein
HAH_RS11700,472.65839690260196,-0.22813633853599388,0.08012731769407325,-0,1,1,HAH_2413,GNAT family N-acetyltransferase
HAH_RS11705,236.77714541689284,-0.040158357494763604,0.12330220077109501,-0,1,1,HAH_2414,"Brp/Blh family beta-carotene 15,15'-dioxygenase"
HAH_RS11710,601.142190580275,0.45235238612269346,0.11557116491620878,0,1,1,HAH_2415,phytoene desaturase family protein
HAH_RS11715,1767.7739055811671,0.12962661559213773,0.13656424569820041,0,1,1,HAH_2416,purine phosphoribosyltransferase family protein
HAH_RS11720,240.0003429387052,-0.4434476314038624,0.17567960374653555,-0,1,1,HAH_2417,hypothetical protein
HAH_RS11725,763.5299609045603,0.23275586079973687,0.0723670284631452,0,1,1,HAH_2418,disulfide bond formation protein B
HAH_RS11730,3318.615216001766,0.05638056366376009,0.10178189589352522,0,1,1,HAH_2419,aldo/keto reductase
HAH_RS11735,248.54260241609947,0.06472362174479235,0.19026123137173911,0,1,1,HAH_2420,MFS transporter
HAH_RS11740,2425.2177153979133,1.355355319234819,0.5802352847434468,0.6124331432066228,0.5402512191849613,1,HAH_2421,endonuclease III
HAH_RS11745,69531.83845276061,0.2031240245008661,0.6093276166015713,0,1,1,HAH_2422,DUF5059 domain-containing protein
HAH_RS11750,1442.0434178923024,0.11605820202384609,0.08458268551537916,0,1,1,HAH_2423,SAM-dependent chlorinase/fluorinase
HAH_RS11755,1407.0818647668002,-0.004657151688380355,0.07775374390349528,-0,1,1,HAH_2424,nicotinamide-nucleotide adenylyltransferase
HAH_RS11760,120341.0807214211,0.4134317601429104,0.16805731421997944,0,1,1,HAH_2425,ATP-dependent protease LonB
HAH_RS11765,3931.6811592102235,0.4599975040517122,0.13393804984947455,0,1,1,HAH_2426,CPBP family intramembrane metalloprotease
HAH_RS11770,1747.226031295253,-0.012341257166570762,0.14879388253124845,-0,1,1,HAH_2427,MGMT family protein
HAH_RS11775,787.2413379104842,0.0451791718577753,0.07159536515454076,0,1,1,HAH_2428,glycerophosphodiester phosphodiesterase
HAH_RS11780,1915.7914899794484,0.3538609699201026,0.11493477227360485,0,1,1,HAH_2429,deoxyhypusine synthase
HAH_RS11785,380.98079479828704,-0.03898325892450381,0.10737432417252293,-0,1,1,HAH_2430,AzlC family ABC transporter permease
HAH_RS11790,215.75406718662126,-0.10718763447247391,0.14237303672605633,-0,1,1,HAH_2431,AzlD domain-containing protein
HAH_RS11795,1061.4947351568512,0.27636063998853927,0.1405398468091038,0,1,1,HAH_2432,transcription elongation protein SprT
HAH_RS11800,2519.7484844422847,0.1428737254041936,0.07594959209031474,0,1,1,HAH_2433,Nif3-like dinuclear metal center hexameric protein
HAH_RS11805,1049.2765018637292,-0.1743308636086168,0.1474338420555665,-0,1,1,HAH_2434,hypothetical protein
HAH_RS11810,105.78020613425808,-0.11958009124917782,0.2331161130964098,-0,1,NA,HAH_2435,alpha/beta fold hydrolase
HAH_RS11815,3184.717292585037,0.45850745489357164,0.06485210286044317,0,1,1,HAH_2436,amidohydrolase family protein
HAH_RS11820,8503.417621293533,0.13940323204802707,0.19939402927640143,0,1,1,HAH_2437,agmatinase
HAH_RS11825,7454.904084697119,0.006144984471015805,0.14277110351955033,0,1,1,HAH_2438,translation initiation factor IF-5A
HAH_RS11830,7068.248069408975,0.033885845965081665,0.0881347733278965,0,1,1,HAH_2439,HAD family hydrolase
HAH_RS11835,4469.946051596788,0.15863419383652633,0.2477714560942224,0,1,1,HAH_2440,cobalamin biosynthesis protein
HAH_RS11840,5881.988213099815,0.04254397437342101,0.19813109515991664,0,1,1,HAH_2441,adenosylcobinamide-GDP ribazoletransferase
HAH_RS11845,4154.3449476742935,-0.06911791800204509,0.16302317990113793,-0,1,1,HAH_2442,NTP transferase domain-containing protein
HAH_RS11850,2270.0489079304875,0.08924290001784758,0.08582722452376192,0,1,1,HAH_2443,threonine-phosphate decarboxylase CobD
HAH_RS11855,773.325520118113,-0.04246642301746801,0.156173918487306,-0,1,1,HAH_2444,adenosylcobinamide amidohydrolase
HAH_RS11860,1191.112302043665,-0.0026811299873133543,0.07820753691602984,-0,1,1,HAH_2445,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
HAH_RS20135,229.14257572806196,-0.28084617915657273,0.14596759544947022,-0,1,1,HAH_2446,hypothetical protein
HAH_RS11870,714.2114857950537,-0.3952687372717518,0.16966699250181558,-0,1,1,HAH_2447,SatD family protein
HAH_RS11875,6145.112304528314,0.1788019887331754,0.12176104096719786,0,1,1,HAH_2448,cobyric acid synthase
HAH_RS11880,1005.7502337929595,-0.13080286640822555,0.08789201130208607,-0,1,1,HAH_2449,AAA family ATPase
HAH_RS11885,414.1643228014526,-0.06411716155895301,0.09050785784465147,-0,1,1,HAH_2450,hypothetical protein
HAH_RS11890,1867.3921109707044,-0.48558693940515424,0.2235341882036489,-0,1,1,HAH_2451,HTH domain-containing protein
HAH_RS11895,1059.0984208354644,-0.40594356126679915,0.27618679097658605,-0,1,1,HAH_2452,MarR family transcriptional regulator
HAH_RS11900,646.3038567675588,0.2239630264803853,0.162516992194553,0,1,1,HAH_2453,deoxyribodipyrimidine photo-lyase
HAH_RS11905,887.387800976556,0.34647156953944097,0.16210754569829972,0,1,1,HAH_2454,hypothetical protein
HAH_RS11910,31.306523137860548,-0.1121460724760425,0.2324911500611163,-0,1,NA,HAH_2455,hypothetical protein
HAH_RS11915,16.547161396469356,-0.4444495716932622,0.2501748954509563,-0,1,NA,HAH_2456,hypothetical protein
HAH_RS11920,27.696336612962824,-0.4173086102300154,0.15051821386061526,-0,1,NA,HAH_2457,hypothetical protein
HAH_RS11925,18.582242209264123,-0.8109809876073584,0.197787380286794,-0,1,NA,HAH_2458,hypothetical protein
HAH_RS11930,37.19240160715207,-0.8394474379086994,0.16813359009496456,-0,1,NA,HAH_2459,hypothetical protein
HAH_RS11935,129.6798898918927,-0.37445395635803846,0.24358519818047067,-0,1,NA,HAH_2460,type II secretion system F family protein
HAH_RS19155,1500.0860308626334,0.3065375021517276,0.08709705051971535,0,1,1,HAH_2461,DEAD/DEAH box helicase
HAH_RS19160,401.27137176923173,-0.24154428640798908,0.10783217656244261,-0,1,1,NA,DUF1837 domain-containing protein
HAH_RS11950,50.160085283989375,-0.04782340722745015,0.1956082607055214,-0,1,NA,HAH_2462,type II secretion system protein
HAH_RS11955,10802.960402992308,0.47639152180484196,0.2974571749989025,0,1,1,HAH_2463,hypothetical protein
HAH_RS11960,4670.555659681477,0.3395601562165069,0.29150843024959106,0,1,1,HAH_2464,helix-turn-helix domain-containing protein
HAH_RS11965,1165.3506121785097,0.5018205537351449,0.2179208759456123,0,1,1,HAH_2465,SDR family oxidoreductase
HAH_RS11970,3387.6394098323885,-0.0943140002751499,0.07355347388931409,-0,1,1,HAH_2466,FAD-dependent oxidoreductase
HAH_RS11975,2767.1008397405644,-0.1689217786198811,0.12222412835041432,-0,1,1,HAH_2467,translation initiation factor eIF-2B
HAH_RS11980,5200.401033753201,-0.017599588495005463,0.05842060159765488,-0,1,1,HAH_2468,4-alpha-glucanotransferase
HAH_RS11985,7853.581860581626,-0.5443772102056231,0.16053139498207883,-0,1,1,HAH_2469,glycosyltransferase family 4 protein
HAH_RS11990,1511.112958356036,-0.08265553213707061,0.12001647211514173,-0,1,1,HAH_2470,hypothetical protein
HAH_RS11995,4432.293798206575,-0.007549740025763631,0.11081824008111368,-0,1,1,HAH_2471,NTP transferase domain-containing protein
HAH_RS12000,10411.125507788445,-0.151540497057066,0.16936371064837413,-0,1,1,HAH_2472,glycoside hydrolase family 15 protein
HAH_RS12005,4575.124473968812,0.12866258002997022,0.13725224144025228,0,1,1,HAH_2473,alpha amylase C-terminal domain-containing protein
HAH_RS12010,234.1565498370979,0.006489610221500369,0.16832761887857145,0,1,1,HAH_2474,hypothetical protein
HAH_RS12015,459.6541878067218,-0.12793378577484937,0.31270105798975845,-0,1,1,HAH_2475,IclR family transcriptional regulator
HAH_RS12020,1689.376942057879,0.6857626754667429,0.28881774730435567,0,1,1,HAH_2476,aldolase/citrate lyase family protein
HAH_RS12025,98.19952291722869,0.036315866418327285,0.27149338561693437,0,1,NA,HAH_2477,VOC family protein
HAH_RS12030,60.28129751173256,-0.17727604029336097,0.6279830363757285,-0,1,NA,HAH_2478,FAD-binding oxidoreductase
HAH_RS12035,423.5971497265583,0.336997290581526,0.2085655389657308,0,1,1,HAH_2479,DUF362 domain-containing protein
HAH_RS12040,1325.2803335547605,0.48787226926281674,0.37770760784533136,0,1,1,HAH_2480,EstA family serine hydrolase
HAH_RS12045,266.3769521449494,-0.5474319719987448,0.22110084856057166,-0,1,1,HAH_2481,IclR family transcriptional regulator
HAH_RS12050,3872.291606707034,-0.7723567343566796,0.16448944450506467,-0,1,1,HAH_2482,acyl-CoA dehydrogenase family protein
HAH_RS12055,3279.904590855628,0.2628273282269158,0.12678518269390768,0,1,1,HAH_2483,aldehyde dehydrogenase family protein
HAH_RS12060,125.36352375305799,-0.44565178500762126,0.38069984148696046,-0,1,NA,HAH_2484,long-chain-fatty-acid--CoA ligase
HAH_RS12065,270.7693642583461,0.4771343305642177,0.4957028748986307,0,1,1,HAH_2485,enoyl-CoA hydratase-related protein
HAH_RS12070,755.6506879805606,0.622845345432673,0.46411194370980685,0,1,1,HAH_2486,phosphotransferase family protein
